arc,n_samples,method,time_s,metric_name,metric,failed,regime,n_bezier
93->425,1626,gen_beta_mle,0.020869687024969608,nll,-5739.711433655236,False,daytime,15
93->425,1626,johnson_mle,0.04028693900909275,nll,-5765.446119920345,False,daytime,15
93->448,1626,bezier_mle,0.003355011052917689,nll,-5663.825900692613,False,daytime,15
93->448,1626,gen_beta_mle,0.021222974988631904,nll,-5685.833277302867,False,daytime,15
93->448,1626,johnson_mle,0.06085445801727474,nll,-5684.998573307395,False,daytime,15
94->209,1626,bezier_mle,0.046450224006548524,nll,-6352.939064467812,False,daytime,15
94->209,1626,gen_beta_mle,0.04670706595061347,nll,-6900.7621299497605,False,daytime,15
94->209,1626,johnson_mle,0.028282100975047797,nll,-7099.216554807408,False,daytime,15
94->95,1626,bezier_mle,0.002892560965847224,nll,-5704.366958213589,False,daytime,15
94->95,1626,gen_beta_mle,0.04573251196416095,nll,-5732.335068549211,False,daytime,15
94->95,1626,johnson_mle,0.06363013898953795,nll,-5733.401621921557,False,daytime,15
95->94,1626,bezier_mle,0.004194021981675178,nll,-5640.179678135995,False,daytime,15
95->94,1626,gen_beta_mle,0.022141406021546572,nll,-5634.469299047454,False,daytime,15
95->94,1626,johnson_mle,0.029909677046816796,nll,-5687.865501329365,False,daytime,15
95->96,1626,bezier_mle,0.003990374971181154,nll,-5686.775584678721,False,daytime,15
95->96,1626,gen_beta_mle,0.036783482995815575,nll,-5716.699332067787,False,daytime,15
95->96,1626,johnson_mle,0.06063091300893575,nll,-5723.327747397587,False,daytime,15
96->8,1626,bezier_mle,0.054251705994829535,nll,-5983.5476941895195,False,daytime,15
96->8,1626,gen_beta_mle,0.04604686098173261,nll,-5968.054559547942,False,daytime,15
96->8,1626,johnson_mle,0.05244132300140336,nll,-33553.25181566555,False,daytime,15
96->95,1626,bezier_mle,0.0034956869785673916,nll,-5615.93138669448,False,daytime,15
96->95,1626,gen_beta_mle,0.04315210203640163,nll,-5655.919030026438,False,daytime,15
96->95,1626,johnson_mle,0.060604979982599616,nll,-5660.170780503819,False,daytime,15
97->17,1626,bezier_mle,0.0034271940239705145,nll,-5725.692986223064,False,daytime,15
97->17,1626,gen_beta_mle,0.04501633398467675,nll,-5761.328344079564,False,daytime,15
97->17,1626,johnson_mle,0.02791972999693826,nll,-5765.621709993793,False,daytime,15
97->87,1626,bezier_mle,0.0036737140035256743,nll,-5635.297903492967,False,daytime,15
97->87,1626,gen_beta_mle,0.03684839903144166,nll,-5664.645903692415,False,daytime,15
97->87,1626,johnson_mle,0.046891645004507154,nll,-5666.985689253924,False,daytime,15
98->455,1626,bezier_mle,0.0031808579806238413,nll,-5632.986721525742,False,daytime,15
98->455,1626,gen_beta_mle,0.021467184997163713,nll,-5667.237471727969,False,daytime,15
98->455,1626,johnson_mle,0.06101569999009371,nll,-5667.91130872265,False,daytime,15
98->456,1626,bezier_mle,0.003819070989266038,nll,-5597.653641560357,False,daytime,15
98->456,1626,gen_beta_mle,0.02540853398386389,nll,-5633.524330948847,False,daytime,15
98->456,1626,johnson_mle,0.06114918302046135,nll,-5637.917939947373,False,daytime,15
99->100,1626,bezier_mle,0.002937001991085708,nll,-5637.400572544313,False,daytime,15
99->100,1626,gen_beta_mle,0.045038765005301684,nll,-5662.107610262457,False,daytime,15
99->100,1626,johnson_mle,0.06027388700749725,nll,-5661.571559615838,False,daytime,15
99->456,1626,bezier_mle,0.003862883022520691,nll,-5670.803025428809,False,daytime,15
99->456,1626,gen_beta_mle,0.030257718986831605,nll,-5709.101041959731,False,daytime,15
99->456,1626,johnson_mle,0.06093788397265598,nll,-5709.021524059115,False,daytime,15
1->31,3222,bezier_mle,0.003940944967325777,nll,-11081.028776098854,False,full_day,20
1->31,3222,gen_beta_mle,0.065704945998732,nll,-11199.66008584034,False,full_day,20
1->31,3222,johnson_mle,0.09112301596906036,nll,-11200.439481106365,False,full_day,20
10->435,3222,bezier_mle,0.05972696596290916,nll,-12409.609264114417,False,full_day,20
10->435,3222,gen_beta_mle,0.06329535995610058,nll,-13080.993749118054,False,full_day,20
10->435,3222,johnson_mle,0.033177839999552816,nll,-13126.039020789829,False,full_day,20
100->524,3222,bezier_mle,0.0035184110165573657,nll,-11214.89989441804,False,full_day,20
100->524,3222,gen_beta_mle,0.06375141197349876,nll,-11305.513082551195,False,full_day,20
100->524,3222,johnson_mle,0.09239444194827229,nll,-11305.7301787059,False,full_day,20
100->99,3222,bezier_mle,0.003872436995152384,nll,-11299.91475422167,False,full_day,20
100->99,3222,gen_beta_mle,0.04598833899945021,nll,-11393.480212010549,False,full_day,20
100->99,3222,johnson_mle,0.09723992901854217,nll,-11404.43340847694,False,full_day,20
101->102,3222,bezier_mle,0.003618303977418691,nll,-11247.346086088128,False,full_day,20
101->102,3222,gen_beta_mle,0.030164170020725578,nll,-11325.789750699962,False,full_day,20
101->102,3222,johnson_mle,0.09468742500757799,nll,-11327.89410908952,False,full_day,20
101->457,3222,bezier_mle,0.003387860022485256,nll,-11321.97282554061,False,full_day,20
101->457,3222,gen_beta_mle,0.06364702997962013,nll,-11389.41916957988,False,full_day,20
101->457,3222,johnson_mle,0.0955882029957138,nll,-11389.947351840208,False,full_day,20
102->101,3222,bezier_mle,0.0037001940072514117,nll,-11185.623616541821,False,full_day,20
102->101,3222,gen_beta_mle,0.03033142304047942,nll,-11288.770620165898,False,full_day,20
102->101,3222,johnson_mle,0.09277939097955823,nll,-11287.568020021023,False,full_day,20
102->103,3222,bezier_mle,0.003687168995384127,nll,-11268.27200146518,False,full_day,20
102->103,3222,gen_beta_mle,0.03218839701730758,nll,-11347.846804758357,False,full_day,20
102->103,3222,johnson_mle,0.09361816296586767,nll,-11347.7215793284,False,full_day,20
103->102,3222,bezier_mle,0.0037614090251736343,nll,-11216.920535910212,False,full_day,20
103->102,3222,gen_beta_mle,0.0461812749854289,nll,-11294.06908423177,False,full_day,20
103->102,3222,johnson_mle,0.03939090500352904,nll,-11311.76951023351,False,full_day,20
103->104,3222,bezier_mle,0.0039728709962219,nll,-11149.144128564029,False,full_day,20
103->104,3222,gen_beta_mle,0.03426221298286691,nll,-11259.436433733292,False,full_day,20
103->104,3222,johnson_mle,0.09389576298417524,nll,-11259.493276719528,False,full_day,20
104->103,3222,bezier_mle,0.003351218008901924,nll,-11225.56281380933,False,full_day,20
104->103,3222,gen_beta_mle,0.06297000095946714,nll,-11313.548215425308,False,full_day,20
104->103,3222,johnson_mle,0.09337514999788254,nll,-11313.30401273963,False,full_day,20
104->105,3222,bezier_mle,0.0034572959993965924,nll,-11260.45443144541,False,full_day,20
104->105,3222,gen_beta_mle,0.06354225997347385,nll,-11334.762584413313,False,full_day,20
104->105,3222,johnson_mle,0.09408749197609723,nll,-11334.253847246178,False,full_day,20
105->104,3222,bezier_mle,0.0035771270049735904,nll,-11284.081550852883,False,full_day,20
105->104,3222,gen_beta_mle,0.046903077978640795,nll,-11351.620863934299,False,full_day,20
105->104,3222,johnson_mle,0.09573197196004912,nll,-11365.750112929618,False,full_day,20
105->18,3222,bezier_mle,0.003859755990561098,nll,-11540.434703371342,False,full_day,20
105->18,3222,gen_beta_mle,0.06379012699471787,nll,-11640.121849395156,False,full_day,20
105->18,3222,johnson_mle,0.09271127899410203,nll,-11653.48136992378,False,full_day,20
106->216,3222,bezier_mle,0.049485275987535715,nll,-24730.47158563485,False,full_day,20
106->216,3222,gen_beta_mle,0.043362386990338564,nll,-104003.67127239118,False,full_day,20
106->216,3222,johnson_mle,0.09329886204795912,nll,-59678.44147226781,False,full_day,20
106->5,3222,bezier_mle,0.003529376001097262,nll,-11207.849240158652,False,full_day,20
106->5,3222,gen_beta_mle,0.029892622027546167,nll,-11294.949947258772,False,full_day,20
106->5,3222,johnson_mle,0.09158111800206825,nll,-11293.700976867049,False,full_day,20
107->111,3222,bezier_mle,0.003814524970948696,nll,-11276.258549357655,False,full_day,20
107->111,3222,gen_beta_mle,0.06441967003047466,nll,-11372.6519767386,False,full_day,20
107->111,3222,johnson_mle,0.09512689098482952,nll,-11371.608809370053,False,full_day,20
107->7,3222,bezier_mle,0.003469733987003565,nll,-11569.665029229913,False,full_day,20
107->7,3222,gen_beta_mle,0.033062239992432296,nll,-11564.648443336693,False,full_day,20
107->7,3222,johnson_mle,0.0896993390051648,nll,-11644.241502935052,False,full_day,20
108->510,3222,bezier_mle,0.08046261896379292,nll,-12493.456015846426,False,full_day,20
108->510,3222,gen_beta_mle,0.06271511100931093,nll,-13215.455867997614,False,full_day,20
108->510,3222,johnson_mle,0.028438081964850426,nll,-13309.107322187587,False,full_day,20
108->7,3222,bezier_mle,0.07389415299985558,nll,-16251.492780878265,False,full_day,20
108->7,3222,gen_beta_mle,0.06425674504134804,nll,-17022.784202093695,False,full_day,20
108->7,3222,johnson_mle,0.03520531899994239,nll,-17973.341506941913,False,full_day,20
109->341,3222,bezier_mle,0.04581639898242429,nll,-13761.239944715606,False,full_day,20
109->341,3222,gen_beta_mle,0.06308265402913094,nll,-14047.30146277238,False,full_day,20
109->341,3222,johnson_mle,0.04896873200777918,nll,-14073.547657313817,False,full_day,20
109->78,3222,bezier_mle,0.0033375280327163637,nll,-11129.60722231098,False,full_day,20
109->78,3222,gen_beta_mle,0.03309166705003008,nll,-11195.256113449686,False,full_day,20
109->78,3222,johnson_mle,0.09786815103143454,nll,-11194.539739628679,False,full_day,20
11->517,3222,bezier_mle,0.05697317305020988,nll,-11382.585696280421,False,full_day,20
11->517,3222,gen_beta_mle,0.06430492701474577,nll,-11746.217872870482,False,full_day,20
11->517,3222,johnson_mle,0.04349521902622655,nll,-11948.325323946116,False,full_day,20
110->345,3222,bezier_mle,0.0034368930500932038,nll,-11107.638889742739,False,full_day,20
110->345,3222,gen_beta_mle,0.032106077997013927,nll,-11197.253251038233,False,full_day,20
110->345,3222,johnson_mle,0.09877866297028959,nll,-11197.293832391382,False,full_day,20
110->79,3222,bezier_mle,0.003704109985847026,nll,-11331.483987149,False,full_day,20
110->79,3222,gen_beta_mle,0.05897910596104339,nll,-11420.015014871908,False,full_day,20
110->79,3222,johnson_mle,0.09195053996518254,nll,-11435.962273758101,False,full_day,20
111->107,3222,bezier_mle,0.057836665015202016,nll,-13531.993746103939,False,full_day,20
111->107,3222,gen_beta_mle,0.06337001803331077,nll,-14089.147940235795,False,full_day,20
111->107,3222,johnson_mle,0.08840483601670712,nll,-61831.45130031579,False,full_day,20
111->239,3222,bezier_mle,0.05761340499157086,nll,-14684.267697350497,False,full_day,20
111->239,3222,gen_beta_mle,0.0655425859731622,nll,-14566.008325865849,False,full_day,20
111->239,3222,johnson_mle,0.07542236399604008,nll,-93289.65902995842,False,full_day,20
112->42,3222,bezier_mle,0.0037023290060460567,nll,-11598.574556406427,False,full_day,20
112->42,3222,gen_beta_mle,0.058942359988577664,nll,-11650.013110112875,False,full_day,20
112->42,3222,johnson_mle,0.09398272802354768,nll,-11716.860252725612,False,full_day,20
113->531,3222,bezier_mle,0.06969459197716787,nll,-14333.777172506016,False,full_day,20
113->531,3222,gen_beta_mle,0.06418865401064977,nll,-15033.770747503408,False,full_day,20
113->531,3222,johnson_mle,0.08011890400666744,nll,-54048.48785969061,False,full_day,20
113->532,3222,bezier_mle,0.004177716968115419,nll,-11234.159162589667,False,full_day,20
113->532,3222,gen_beta_mle,0.061695413023699075,nll,-11356.268756806485,False,full_day,20
113->532,3222,johnson_mle,0.05768984102178365,nll,-11372.433639237453,False,full_day,20
114->280,3222,bezier_mle,0.047609287954401225,nll,-15181.384340874532,False,full_day,20
114->280,3222,gen_beta_mle,0.06312837603036314,nll,-16088.054304076528,False,full_day,20
114->280,3222,johnson_mle,0.08066735800821334,nll,-54682.15023724712,False,full_day,20
114->297,3222,bezier_mle,0.003645119024440646,nll,-11357.306809339047,False,full_day,20
114->297,3222,gen_beta_mle,0.030029818997718394,nll,-11397.17518065153,False,full_day,20
114->297,3222,johnson_mle,0.044355515972711146,nll,-11460.643712892666,False,full_day,20
115->353,3222,bezier_mle,0.05731648800428957,nll,-12648.547357746067,False,full_day,20
115->353,3222,gen_beta_mle,0.06338974600657821,nll,-13498.422853125687,False,full_day,20
115->353,3222,johnson_mle,0.03151045402046293,nll,-13594.966092344517,False,full_day,20
115->459,3222,bezier_mle,0.073594196990598,nll,-14689.45386470134,False,full_day,20
115->459,3222,gen_beta_mle,0.0629069299902767,nll,-14874.766366610169,False,full_day,20
115->459,3222,johnson_mle,0.08183437096886337,nll,-58162.0442867704,False,full_day,20
116->177,3222,bezier_mle,0.061998910969123244,nll,-12638.423863193142,False,full_day,20
116->177,3222,gen_beta_mle,0.05756723304511979,nll,-12465.75338723874,False,full_day,20
116->177,3222,johnson_mle,0.03856590198120102,nll,-13039.292060027848,False,full_day,20
116->423,3222,bezier_mle,0.05992417095694691,nll,-12308.433997593027,False,full_day,20
116->423,3222,gen_beta_mle,0.0630878250231035,nll,-13305.92114722218,False,full_day,20
116->423,3222,johnson_mle,0.026454940962139517,nll,-13939.393452136766,False,full_day,20
117->460,3222,bezier_mle,0.06553553004050627,nll,-11502.585150092666,False,full_day,20
117->460,3222,gen_beta_mle,0.06306626996956766,nll,-11777.09181040252,False,full_day,20
117->460,3222,johnson_mle,0.07967118901433423,nll,-11796.31712334702,False,full_day,20
117->484,3222,bezier_mle,0.06497413699980825,nll,-11353.088999336771,False,full_day,20
117->484,3222,gen_beta_mle,0.06278177298372611,nll,-12041.53613239093,False,full_day,20
117->484,3222,johnson_mle,0.041925925004761666,nll,-12093.172088429157,False,full_day,20
118->119,3222,bezier_mle,0.005325207021087408,nll,-12574.07337270238,False,full_day,20
118->119,3222,gen_beta_mle,0.06430228595854715,nll,-12628.817721510915,False,full_day,20
118->119,3222,johnson_mle,0.03437027498148382,nll,-12703.9051451008,False,full_day,20
118->137,3222,bezier_mle,0.047159414971247315,nll,-12803.52683961337,False,full_day,20
118->137,3222,gen_beta_mle,0.0409008749993518,nll,-12914.420470993142,False,full_day,20
118->137,3222,johnson_mle,0.04277725098654628,nll,-12948.795829278146,False,full_day,20
119->118,3222,bezier_mle,0.0594967560027726,nll,-12150.16563385988,False,full_day,20
119->118,3222,gen_beta_mle,0.06310939695686102,nll,-13417.545559926952,False,full_day,20
119->118,3222,johnson_mle,0.035722108965273947,nll,-13557.166216868489,False,full_day,20
119->311,3222,bezier_mle,0.004461110976990312,nll,-13596.051610077926,False,full_day,20
119->311,3222,gen_beta_mle,0.06244477699510753,nll,-11776.524458876082,False,full_day,20
119->311,3222,johnson_mle,0.03538627299712971,nll,-13706.964659422527,False,full_day,20
12->443,3222,bezier_mle,0.06566310999915004,nll,-13701.213420589225,False,full_day,20
12->443,3222,gen_beta_mle,0.06357600499177352,nll,-14068.205722232187,False,full_day,20
12->443,3222,johnson_mle,0.06463443499524146,nll,-14127.513068725937,False,full_day,20
12->533,3222,bezier_mle,0.06689217599341646,nll,-12385.415707083557,False,full_day,20
12->533,3222,gen_beta_mle,0.06403036700794473,nll,-12686.75386458233,False,full_day,20
12->533,3222,johnson_mle,0.0385910680051893,nll,-12792.391788255694,False,full_day,20
120->462,3222,bezier_mle,0.040157401002943516,nll,-11885.282767044353,False,full_day,20
120->462,3222,gen_beta_mle,0.06348879996221513,nll,-12067.219624308706,False,full_day,20
120->462,3222,johnson_mle,0.09329859097488225,nll,-12056.941870282237,False,full_day,20
120->490,3222,bezier_mle,0.06501746701542288,nll,-11231.274956961573,False,full_day,20
120->490,3222,gen_beta_mle,0.06374480796512216,nll,-11645.040645318322,False,full_day,20
120->490,3222,johnson_mle,0.03396391001297161,nll,-11825.564509550513,False,full_day,20
121->299,3222,bezier_mle,0.08085675403708592,nll,-11947.73085987015,False,full_day,20
121->299,3222,gen_beta_mle,0.05774158297572285,nll,,True,full_day,20
121->299,3222,johnson_mle,0.054775050026364625,nll,-12063.886319363968,False,full_day,20
121->423,3222,bezier_mle,0.055849605007097125,nll,-10544.444008706949,False,full_day,20
121->423,3222,gen_beta_mle,0.06382754404330626,nll,-11817.26949555254,False,full_day,20
121->423,3222,johnson_mle,0.029206279024947435,nll,-12023.925340230653,False,full_day,20
122->348,3222,bezier_mle,0.08450603298842907,nll,-13619.605736674384,False,full_day,20
122->348,3222,gen_beta_mle,0.05283730605151504,nll,-13760.045424868089,False,full_day,20
122->348,3222,johnson_mle,0.04273804201511666,nll,-13803.531821404427,False,full_day,20
122->415,3222,bezier_mle,0.05781697598285973,nll,-12157.660502253384,False,full_day,20
122->415,3222,gen_beta_mle,0.06434717599768192,nll,-12927.279968408442,False,full_day,20
122->415,3222,johnson_mle,0.02957840298768133,nll,-13204.027224291447,False,full_day,20
123->463,3222,bezier_mle,0.05574993701884523,nll,-11441.735090199192,False,full_day,20
123->463,3222,gen_beta_mle,0.06523424398619682,nll,-11719.389545565915,False,full_day,20
123->463,3222,johnson_mle,0.08086866000667214,nll,-63558.93629461004,False,full_day,20
123->486,3222,bezier_mle,0.04298874404048547,nll,-11359.348668143295,False,full_day,20
123->486,3222,gen_beta_mle,0.0429399199783802,nll,-11704.128851569976,False,full_day,20
123->486,3222,johnson_mle,0.09239574300590903,nll,-11679.75587611421,False,full_day,20
124->125,3222,bezier_mle,0.07454885001061484,nll,-12556.168466933894,False,full_day,20
124->125,3222,gen_beta_mle,0.06354514101985842,nll,-13703.058289007013,False,full_day,20
124->125,3222,johnson_mle,0.03923519799718633,nll,-14058.063400210869,False,full_day,20
124->453,3222,bezier_mle,0.07129863399313763,nll,-13449.092491771964,False,full_day,20
124->453,3222,gen_beta_mle,0.0357648300123401,nll,,True,full_day,20
124->453,3222,johnson_mle,0.06350736797321588,nll,-13584.197156493132,False,full_day,20
125->124,3222,bezier_mle,0.06806934101041406,nll,-12352.35142977911,False,full_day,20
125->124,3222,gen_beta_mle,0.06372518301941454,nll,-13262.312762049707,False,full_day,20
125->124,3222,johnson_mle,0.03997097403043881,nll,-13453.092035875074,False,full_day,20
125->429,3222,bezier_mle,0.05886872299015522,nll,-13321.350776744164,False,full_day,20
